Age	Overall_Survival	Sex	Residuals
ENSG00000013573	0.26916497765853	0.317395629776406	0.00861570406977304	0.40482368849529
ENSG00000013583	0.0779177273575792	0.0259909013271982	0.0330661832642824	0.86302518805094
ENSG00000013588	0.254740903385723	0.119332826911367	0.00890186415624747	0.617024405546662
ENSG00000013619	0.258143469236199	0.0229316405816049	0.171076154549863	0.547848735632333
ENSG00000013725	0.145511493129622	0.195902560650025	0.0759055076368581	0.582680438583495
ENSG00000013810	0.106555180879119	0.571633675223564	0.0177982769437816	0.304012866953535
ENSG00000014123	0.275072250601595	0.0139534293055033	0.0120263170099602	0.698948003082942
ENSG00000014138	0.312635611735164	0.366697085491066	0.00863760863052453	0.312029694143246
ENSG00000014164	0.365552517569371	0.0415372124677362	0.0174353916490358	0.575474878313857
ENSG00000014216	0.175609198522293	0.00832148313883779	0.0292998855213908	0.786769432817479
ENSG00000014257	0.73628352678052	0.0843322585790515	0.0151144338436655	0.164269780796763
ENSG00000014641	0.411255730589721	0.0204094219114772	0.00479795803175116	0.563536889467051
ENSG00000014824	0.0866446340398097	0.036512970135197	0.147016284692937	0.729826111132056
ENSG00000014914	0.301065926179075	0.435441851713082	0.00792334865714131	0.255568873450702
ENSG00000014919	0.451950381724202	0.00326890003377689	0.089264887279419	0.455515830962602
ENSG00000015133	0.067312973131119	0.0000204732634771372	0.0999877497098981	0.832678803895506
ENSG00000015153	0.0703906628512463	0.120650452184195	0.0549127245925044	0.754046160372055
ENSG00000015171	0.218283053733009	0.729612664932205	0.00106380527720536	0.0510404760575811
ENSG00000015285	0.0906767232787671	0.400377907216361	0.00758439580839263	0.501360973696479
ENSG00000015413	0.657641844767344	0.00409805489255814	0.0397406034525212	0.298519496887576
ENSG00000015475	0.223091251163728	0.0575854799263205	0.174550014728062	0.54477325418189
ENSG00000015479	0.161773273912191	0.223064603107577	0.21948528882336	0.395676834156871
ENSG00000015520	0.166659866775173	0.43121095096395	0.163420156499868	0.23870902576101
ENSG00000015532	0.127331441101331	0.156833818026308	0.11419974784061	0.601634993031751
ENSG00000015568	0.439942693099817	0.00605998573082832	0.206809554665607	0.347187766503748
ENSG00000015592	0.148128712523732	0.325361413701224	0.0841968869013403	0.442312986873704
ENSG00000015676	0.297000561589304	0.0236176435669554	0.0889514985996607	0.59043029624408
ENSG00000016082	0.290460698702764	0.0484383710503608	0.207067859600425	0.45403307064645
ENSG00000016391	0.164658402783103	0.00000765849301849874	0.0204945766101972	0.814839362113681
ENSG00000016402	0.124289494637485	0.156823793037215	0.109564323575176	0.609322388750123
ENSG00000016602	0.0267158769782106	0.237966257676248	0.000430905537730618	0.734886959807811
ENSG00000016864	0.208589884758501	0.389738420281454	0.00361417469854153	0.398057520261504
ENSG00000017260	0.176111989418999	0.00616119449991138	0.103495219135636	0.714231596945454
ENSG00000017427	0.341930818143665	0.0233103166287841	0.0326812983963184	0.602077566831233
ENSG00000017483	0.2684272649042	0.181230707491326	0.0924143869185216	0.457927640685952
ENSG00000017797	0.333901153748471	0.000581308996311103	0.284286624574588	0.38123091268063
ENSG00000018189	0.153970148508546	0.000744070346740469	0.620439884814833	0.224845896329881
ENSG00000018236	0.258849711280183	0.187276504230977	0.0468566010591743	0.507017183429665
ENSG00000018280	0.106668107581229	0.0389511436186425	0.00454714676058703	0.849833602039542
ENSG00000018408	0.339381937884947	0.282829178075566	0.122585750485071	0.255203133554415
ENSG00000018510	0.181753179705897	0.000395096332111009	0.0556517179446415	0.76220000601735
ENSG00000018610	0.167378334189254	0.164586756234036	0.105728823876296	0.562306085700414
ENSG00000018625	0.43880691487697	0.221418854274722	0.0854457196805396	0.254328511167769
ENSG00000018699	0.575276765488103	0.0895546288953084	0.0876766682898233	0.247491937326766
ENSG00000018869	0.286226706120277	0.0208275312234382	0.135671144252594	0.557274618403691
ENSG00000019102	0.379240122310113	0.0540099054874651	0.265983931454088	0.300766040748333
ENSG00000019144	0.246711972398724	0.183371035719006	0.0486146970704026	0.521302294811868
ENSG00000019169	0.011458766305741	0.0232167574153619	0.0345635345392357	0.930760941739662
ENSG00000019186	0.166371987766564	0.0581251064061538	0.00676101146481787	0.768741894362464
ENSG00000019485	0.144775303251532	0.238994015448364	0.0429527489239281	0.573277932376176
ENSG00000019505	0.559830163117013	0.0313030670864857	0.00546813368476553	0.403398636111736
ENSG00000019549	0.406926053613728	0.190093586311058	0.0992837691749357	0.303696590900278
ENSG00000019582	0.462284722997916	0.247265228986941	0.00181880872928727	0.288631239285855
ENSG00000019991	0.453467701260004	0.0662139435795275	0.13869513881099	0.341623216349478
ENSG00000019995	0.364429586139171	0.278202314911728	0.0000964452068082328	0.357271653742293
ENSG00000020129	0.334485946985654	0.277055946309281	0.000692564516388283	0.387765542188677
ENSG00000020181	0.740606396322853	0.0216201331005542	0.025042542467379	0.212730928109214
ENSG00000020219	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000020256	0.100507043939556	0.221357991227706	0.147443932820239	0.530691032012499
ENSG00000020426	0.24823389838917	0.282733688168354	0.105218673458474	0.363813739984001
ENSG00000020577	0.230124017393435	0.132836964531097	0.0595936685839651	0.577445349491503
ENSG00000020633	0.707430648805622	0.0104870826928803	0.062400448517465	0.219681819984033
ENSG00000020922	0.311768140749323	0.328380958463819	0.0646936373008355	0.295157263486023
ENSG00000021300	0.177646309067124	0.641557516727585	0.0508208216841799	0.129975352521111
ENSG00000021355	0.321454306132811	0.114208582875515	0.0103462959246751	0.553990815066999
ENSG00000021461	0.689815849152083	0.00484398916975762	0.0651476612453964	0.240192500432763
ENSG00000021488	0.209458983659403	0.527943836197984	0.0786403305290901	0.183956849613523
ENSG00000021574	0.252330567283083	0.00206893493179254	0.000480267957083761	0.74512022982804
ENSG00000021645	0.129970136953658	0.118211102423102	0.0548102927924829	0.697008467830757
ENSG00000021762	0.273886561358553	0.000231692166982728	0.00124333829121628	0.724638408183248
ENSG00000021776	0.413001239211175	0.223117193920192	0.0180472435403421	0.345834323328291
ENSG00000021826	0.21643797493829	0.000115278421607691	0.127739794821656	0.655706951818446
ENSG00000022267	0.120021582109599	0.00522395195965803	0.331987966043749	0.542766499886994
ENSG00000022277	0.325424331115695	0.0382202674749777	0.0250527037946416	0.611302697614685
ENSG00000022355	0.462554810040546	0.134272404722084	0.0269354301878546	0.376237355049516
ENSG00000022556	0.55144217417119	0.0437673654702488	0.0681703253994132	0.336620134959148
ENSG00000022567	0.432045492180421	0.0577450553960115	0.0958416662136055	0.414367786209963
ENSG00000022840	0.468896103898969	0.000442881327085588	0.00870210974410955	0.521958905029836
ENSG00000022976	0.128325262585964	0.0544857601512807	0.00633722483627791	0.810851752426477
ENSG00000023041	0.404655295338057	0.0775820564458106	0.150616654856972	0.367145993359161
ENSG00000023171	0.568607915962428	0.15555627140254	0.0289217745425362	0.246914038092496
ENSG00000023191	0.0821807598454208	0.0140569308335286	0.00179825025617018	0.901964059064881
ENSG00000023228	0.836438905994299	0.00558622299626215	0.0373539414761262	0.120620929533312
ENSG00000023287	0.372637152711585	0.299202188950076	0.00645049843666827	0.321710159901671
ENSG00000023318	0.0167306173617493	0.100435191244391	0.0498619705112523	0.832972220882608
ENSG00000023330	0.0701029797786411	0.343018391747257	0.242321252982584	0.344557375491518
ENSG00000023445	0.423724424603143	0.0137622778973046	0.00826317814136958	0.554250119358183
ENSG00000023516	0.155722650643773	0.340437037187276	0.0501830953605274	0.453657216808424
ENSG00000023572	0.395045863121943	0.00113982418099839	0.0562428507332344	0.547571461963825
ENSG00000023608	0.0925387999671873	0.524222239869859	0.0243061661673538	0.3589327939956
ENSG00000023697	0.0444636373504027	0.115666198975807	0.0718707020960763	0.767999461577714
ENSG00000023734	0.423727403339666	0.110315591669762	0.00000422622311331656	0.465952778767459
ENSG00000023839	0.500633933715868	0.000704606534421602	0.0217293019549528	0.476932157794758
ENSG00000023892	0.309895709137156	0.007208805920281	0.337480843437182	0.345414641505381
ENSG00000023902	0.19652370756108	0.156294295966222	0.161998507042313	0.485183489430385
ENSG00000023909	0.576261139918746	0.0264686589969916	0.0678134841459268	0.329456716938336
ENSG00000024048	0.0353486347367223	0.0172795543526779	0.0627673360420853	0.884604474868514
ENSG00000024422	0.179137590969612	0.548743456703028	0.0595844469789665	0.212534505348393
ENSG00000024526	0.105441557062603	0.0136168636985473	0.00777080760343674	0.873170771635413
ENSG00000024862	0.208504902137194	0.0371880610867403	0.109116320330571	0.645190716445494
ENSG00000025039	0.174486889003821	0.000366983954437678	0.00576581881515677	0.819380308226585
ENSG00000025156	0.378856636295287	0.0529657241174466	0.0326882350530678	0.535489404534198
ENSG00000025293	0.133333003137919	0.198090367150282	0.471085445167825	0.197491184543974
ENSG00000025423	0.230045203641667	0.0900434800527453	0.0248701969747587	0.655041119330829
ENSG00000025434	0.486234131902693	0.113946284966625	0.0623045945757147	0.337514988554967
ENSG00000025708	0.0520756681697244	0.1249165344716	0.00000117608237945372	0.823006621276296
ENSG00000025770	0.0668201114789015	0.628547899202236	0.208327528824559	0.0963044604943041
ENSG00000025772	0.331273311176301	0.0149245949788997	0.037389674072757	0.616412419772042
ENSG00000025796	0.478305933976072	0.147551136676597	0.000445442457095749	0.373697486890235
ENSG00000025800	0.359882013546677	0.169810833457814	0.136521903941015	0.333785249054494
ENSG00000026025	0.357468888634659	0.274145698361752	0.0104974645191625	0.357887948484427
ENSG00000026036	0.0739235396138469	0.129652651210199	0.11582799338257	0.680595815793384
ENSG00000026103	0.469222433600469	0.012043338176053	0.0121827223758631	0.506551505847615
ENSG00000026297	0.300987136938493	0.300473810584057	0.00333409352591532	0.395204958951534
ENSG00000026508	0.363106374703716	0.306613317148965	0.018229271288164	0.312051036859156
ENSG00000026559	0.206509072531676	0.108197318621701	0.00479457776552418	0.680499031081099
ENSG00000026652	0.311967634771061	0.165859247049255	0.0385466167948595	0.483626501384825
ENSG00000026751	0.769765236361933	0.0290017671485002	0.000837231738490693	0.200395764751076
ENSG00000026950	0.585145602834812	0.0391195110498062	0.0921261308844758	0.283608755230906
ENSG00000027001	0.434176903791178	0.0589336851136678	0.0158693918028907	0.491020019292263
ENSG00000027075	0.103075564549112	0.173022805084753	0.095331511152571	0.628570119213564
ENSG00000027644	0.136970717405741	0.764344314388094	0.00248340515157168	0.096201563054593
ENSG00000027697	0.62850628095286	0.100348180444694	0.00284057628661214	0.268304962315834
ENSG00000027847	0.224781973826866	0.159113100354742	0.0809435118374725	0.53516141398092
ENSG00000027869	0.433470093897363	0.240842080550127	0.0528492325180459	0.272838593034464
ENSG00000028116	0.207464836203046	0.504831465979563	0.0140539967022306	0.273649701115161
ENSG00000028137	0.290733592314697	0.135132512236898	0.0313814235567703	0.542752471891635
ENSG00000028203	0.274859337939195	0.318085299968133	0.205041000766986	0.202014361325686
ENSG00000028277	0.031553750486442	0.631785591229309	0.0980615447209881	0.238599113563261
ENSG00000028310	0.0903328299106829	0.647641147727504	0.142483758362528	0.119542263999285
ENSG00000028528	0.556982160413694	0.000886797131822777	0.0715628957743059	0.370568146680177
ENSG00000028839	0.228176072335412	0.00013923673708203	0.0499517801262027	0.721732910801303
ENSG00000029153	0.356122986082387	0.0543910653217772	0.044817061177457	0.544668887418379
ENSG00000029363	0.128966695942185	0.198435282502998	0.206437186542365	0.466160835012452
ENSG00000029364	0.190014875560782	0.023942202247614	0.200655664618891	0.585387257572712
ENSG00000029534	0.633361090472112	0.0582845253535127	0.00154185237772638	0.306812531796649
ENSG00000029559	0.124567083969447	0.00470891322694853	0.116178357071945	0.754545645731659
ENSG00000029639	0.178739588305054	0.15494441768668	0.0807150966326787	0.585600897375587
ENSG00000029725	0.0944999505057665	0.291132187377168	0.135821497269188	0.478546364847878
ENSG00000029993	0.0948451561189789	0.0470728387095891	0.168387227392823	0.689694777778609
ENSG00000030066	0.245292307404303	0.00212253873332597	0.231749082264359	0.520836071598012
ENSG00000030110	0.0763468064899328	0.0198276118056605	0.0454968684096256	0.858328713294781
ENSG00000030304	0.170243225549396	0.148907095812447	0.201423435351755	0.479426243286403
ENSG00000030419	0.252340834151699	0.122618928779912	0.0157961495000882	0.6092440875683
ENSG00000030582	0.341745547717821	0.00324517666111367	0.184088596656128	0.470920678964938
ENSG00000031003	0.273274292877676	0.403132483151193	0.157211892734456	0.166381331236675
ENSG00000031081	0.570644245361764	0.174609078637246	0.0143883078656299	0.24035836813536
ENSG00000031691	0.665286388800048	0.0780313417225107	0.010728754111713	0.245953515365728
ENSG00000031698	0.352390167265402	0.00877307632165181	0.207739844910082	0.431096911502863
ENSG00000031823	0.0991152145371846	0.000512946725971254	0.323072555771178	0.577299282965666
ENSG00000032219	0.139193634222025	0.248466245406744	0.172768328369443	0.439571792001788
ENSG00000032389	0.0373595900072959	0.427998418577537	0.446168754584237	0.0884732368309304
ENSG00000032444	0.104756161500476	0.0186238100676063	0.169719091619708	0.70690093681221
ENSG00000032742	0.468867174776138	0.182289793510738	0.00356342433185538	0.345279607381269
ENSG00000033011	0.0634031997239123	0.024146970508433	0.225837103621782	0.686612726145872
ENSG00000033030	0.199494535562256	0.365663174104755	0.0148687729870768	0.419973517345912
ENSG00000033050	0.0900905899427353	0.364327887292717	0.259690020215667	0.285891502548881
ENSG00000033100	0.209639612560822	0.688716913816041	0.00407003726398932	0.0975734363591479
ENSG00000033122	0.403628368773734	0.295250230905942	0.0379411253201141	0.26318027500021
ENSG00000033170	0.125612391868677	0.243614413083829	0.251224890550734	0.37954830449676
ENSG00000033178	0.0892864125559351	0.145077321113665	0.0479469241187027	0.717689342211697
ENSG00000033327	0.228406771930828	0.346344766317178	0.138158207545104	0.287090254206889
ENSG00000033627	0.261263488309379	0.183713354400211	0.00226512583158076	0.552758031458828
ENSG00000033800	0.446941382597967	0.0385093969136926	0.00518276576049696	0.509366454727843
ENSG00000033867	0.169043809596298	0.388903591247726	0.0106087462035964	0.431443852952379
ENSG00000034053	0.434657522284259	0.0377632367431055	0.176144557793549	0.351434683179087
ENSG00000034152	0.43214455838718	0.0437400976392817	0.0579839632508111	0.466131380722727
ENSG00000034239	0.254794637119119	0.00689596240144396	0.187487804988863	0.550821595490574
ENSG00000034510	0.322821367260765	0.0302193376621066	0.242734614912077	0.404224680165051
ENSG00000034533	0.252450781974267	0.063274353035801	0.138851011688127	0.545423853301804
ENSG00000034677	0.461759888831664	0.0743888068965859	0.137077382019037	0.326773922252713
ENSG00000034693	0.717018207343178	0.107214857010846	0.0178179757719752	0.157948959874001
ENSG00000034713	0.415260620329568	0.0381875737316261	0.000436609182136785	0.546115196756669
