pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_GH_PATHWAY	0.600849256900212	0.962938406581511	0.0727141077934447	0.41761383030101	0.910002402632749	4	PRKCB, HRAS, PLCG1
BIOCARTA_GLEEVEC_PATHWAY	0.991683991683992	0.99232245681382	0.0478299633114229	0.255282935896036	0.498491731267405	3	BCR, HRAS
BIOCARTA_GPCR_PATHWAY	0.276008492569002	0.822222222222222	0.118287526124085	0.527131782945736	1.14864775584408	4	PRKCB, HRAS, PLCG1, PRKAR2A
BIOCARTA_GRANULOCYTES_PATHWAY	0.909274193548387	0.981932555868329	0.0503964322442957	-0.54639175257732	-0.729804161566708	1	ITGB2
BIOCARTA_GSK3_PATHWAY	0.575815738963532	0.962938406581511	0.0697792517076235	-0.496557659208262	-0.935427180361154	3	CCND1, LEF1, MYD88
BIOCARTA_HBX_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_HER2_PATHWAY	0.424184261036468	0.918633471441255	0.0857844408075645	-0.553151752625262	-1.04204048547978	3	IL6
BIOCARTA_HES_PATHWAY	0.729838709677419	0.977630537741086	0.060640400949416	-0.634879725085911	-0.847995716034272	1	HEY2
BIOCARTA_HIVNEF_PATHWAY	0.738229755178908	0.977630537741086	0.0568864160475701	-0.379860798230079	-0.789613190691845	4	CASP8, LMNB1
BIOCARTA_HSWI_SNF_PATHWAY	0.666026871401152	0.962938406581511	0.0626618230932491	-0.456110154905336	-0.859231205531043	3	SMARCB1, ACTB, TBP
BIOCARTA_IGF1R_PATHWAY	0.6440329218107	0.962938406581511	0.0676760401641789	0.526225279449699	0.886514216302617	2	HRAS, PRKAR2A
BIOCARTA_IGF1_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_IL10_PATHWAY	0.0209631817866663	0.754087275937612	0.352487857583619	-0.993127147766323	-1.3264993880049	1	IL6
BIOCARTA_IL12_PATHWAY	0.106508875739645	0.822222222222222	0.191892240384838	0.949312714776632	1.27920145140737	1	IL12RB2
BIOCARTA_IL17_PATHWAY	0.0209631817866663	0.754087275937612	0.352487857583619	-0.993127147766323	-1.3264993880049	1	IL6
BIOCARTA_IL1R_PATHWAY	0.0978886756238004	0.822222222222222	0.197822021315103	-0.728590338222711	-1.37253588396711	3	IL6, IL1R1
BIOCARTA_IL22BP_PATHWAY	0.439516129032258	0.918633471441255	0.0865399737444125	-0.790378006872852	-1.05569155446756	1	SOCS3
BIOCARTA_IL2RB_PATHWAY	0.235191637630662	0.822222222222222	0.115734447701689	-0.495321755468213	-1.21019326277442	6	IL2RB, SOCS3, MYC, E2F1, PTPN6
BIOCARTA_IL2_PATHWAY	0.872093023255814	0.981932555868329	0.0504983044100709	-0.446713105691523	-0.719170279692895	2	IL2RB
BIOCARTA_IL3_PATHWAY	0.905349794238683	0.981932555868329	0.051530912208539	0.386070507308684	0.650400135816789	2	HRAS, PTPN6
BIOCARTA_IL5_PATHWAY	0.0940499040307102	0.822222222222222	0.20207170902116	-0.733218588640275	-1.381254692665	3	IL6, HLA-DRB5, HLA-DRB1
BIOCARTA_IL6_PATHWAY	0.0891472868217054	0.822222222222222	0.208955027549354	-0.819882082122674	-1.31994073780886	2	IL6
BIOCARTA_INFLAM_PATHWAY	0.0940499040307102	0.822222222222222	0.20207170902116	-0.733218588640275	-1.381254692665	3	IL6, HLA-DRB5, HLA-DRB1
BIOCARTA_INSULIN_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_INTEGRIN_PATHWAY	0.520089285714286	0.962938406581511	0.0828962134571565	0.407758620689655	0.95752688217551	5	BCR, HRAS, ACTN2, VCL, ITGB1
BIOCARTA_INTRINSIC_PATHWAY	0.457661290322581	0.918633471441255	0.0843144320642653	-0.774914089347079	-1.03503671970624	1	PROS1
BIOCARTA_ION_PATHWAY	0.432098765432099	0.918633471441255	0.0886261133285098	0.628546861564918	1.05889198058368	2	PRKCB, PLCG1
BIOCARTA_IRES_PATHWAY	0.746913580246914	0.977630537741086	0.0605092988656667	0.481513327601032	0.811189478969715	2	EIF4G1, EIF4A1
BIOCARTA_KERATINOCYTE_PATHWAY	0.0372512195178467	0.822222222222222	0.321775918075361	0.671322407285803	1.57644552185244	5	EGFR, PRKCG, PRKCB
BIOCARTA_LAIR_PATHWAY	0.188323917137476	0.822222222222222	0.137250779610133	-0.612112400458115	-1.27239248651035	4	IL6, ITGA4
BIOCARTA_LDL_PATHWAY	0.0504067243325893	0.822222222222222	0.321775918075361	-0.861564918314703	-1.38704657504686	2	IL6, CCL2
BIOCARTA_LONGEVITY_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_LYMPHOCYTE_PATHWAY	0.439539347408829	0.918633471441255	0.0838361057159929	-0.547332185886403	-1.03107744663725	3	ITGA4, ITGB1, ITGB2
BIOCARTA_LYM_PATHWAY	0.984934086629002	0.99232245681382	0.0436251240000606	-0.240179991058012	-0.499259965659279	4	ITGA4, ITGB1, ITGB2
BIOCARTA_MALATEX_PATHWAY	0.806201550387597	0.981932555868329	0.0541200569620232	-0.486672398968186	-0.783501358759002	2	SLC25A1, ACLY
BIOCARTA_MAL_PATHWAY	0.759259259259259	0.977630537741086	0.0597317976364411	0.476354256233878	0.802498163123611	2	HRAS, DIAPH1
BIOCARTA_MAPK_PATHWAY	0.540178571428571	0.962938406581511	0.0808589150280032	0.398593029159873	0.936003608759579	5	RPS6KA5, MAPK10, MAP4K3, HRAS
BIOCARTA_MCALPAIN_PATHWAY	0.494692144373673	0.941228416286192	0.0828962134571565	0.45333363171854	0.987837720222895	4	EGFR
BIOCARTA_MCM_PATHWAY	0.209386281588448	0.822222222222222	0.126253987849115	-0.55948275862069	-1.26482142751891	5	CDC6, CDT1, MCM2, MCM6, MCM3
BIOCARTA_MEF2D_PATHWAY	0.177514792899408	0.822222222222222	0.14551614609036	0.904639175257732	1.21900373604702	1	PRKCB
BIOCARTA_MET_PATHWAY	0.890595009596929	0.981932555868329	0.0490939668192139	-0.345774346850431	-0.651377974576485	3	HGF, ITGB1
