pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_8	0.295575221238938	0.821933085501859	0.102080107662747	-0.456329287623294	-1.16306543316551	6	TTK, MFAP2
MODULE_82	0.796905222437137	0.915302569770655	0.0545680646670941	0.591240875912409	0.792596666224186	1	UBE2S
MODULE_84	0.554054054054054	0.877337674082113	0.0799858801499946	0.381555992888678	0.93281852374561	5	JCHAIN
MODULE_88	0.367857142857143	0.837647265693687	0.0897104652742981	-0.395329602086454	-1.07746247654945	7	MFAP2, COL1A2, CCNF, TLE2
MODULE_9	0.254509018036072	0.821933085501859	0.119887845115423	0.705882352941176	1.20792656034617	2	VWF, ENTREP1
MODULE_92	0.915463917525773	0.978767273524896	0.0511147954416412	-0.532846715328467	-0.713143872113676	1	GRB10
MODULE_93	0.901803607214429	0.974529704570431	0.0504983044100709	0.383008215893662	0.655414878812403	2	AKR1C3
MODULE_94	0.214592274678112	0.821933085501859	0.137250779610133	0.639874993542541	1.2636835327171	3	PRLR, CPLX2
MODULE_95	0.981735159817352	0.986643835616438	0.0525898950623616	0.184076310799014	0.488270734485385	6	VWA1, VWF, ENTREP1, P2RY1, DPF3
MODULE_97	0.977319587628866	0.986643835616438	0.0481183992657975	-0.510948905109489	-0.683836589698046	1	KLF10
MODULE_98	0.178832116788321	0.821933085501859	0.13880510939114	-0.577855544526886	-1.29013199089732	4	MYT1, DLX5
MODULE_99	0.28996282527881	0.821933085501859	0.106323255932708	-0.590161751195878	-1.15669353194266	3	HOXC6
